item_number,component_id,component_name,component_type
8008569,9002134,"White Folded Paper #4 Take-Out Container, 7 7/8 x 5 1/2"" x 3 1/2""",NON_FOOD
8010438,9002991,"Liner, Pizza, 11x11"" White, Square, Corrugated",NON_FOOD
8010438,9001742,"Label, Alanza, Tamper Evident, 1x3",NON_FOOD
8010438,9002981,"Pizza Box, Alanza, White Kraft, 11.5""x11.5""",NON_FOOD
8011196,9002356,"Box, 7.5""x9.5""x2.5"", Pizza, Custom, Detroit Brick",NON_FOOD
8011196,9002355,"Liner, 9.5""x7.25"", Detroit Pizza Box, White, Rectangle, Corrugated",NON_FOOD
8011342,9002272,"Clamshell, Streetbird, Burger Box",NON_FOOD
8011342,9000260,"Sheet, 14x16"", Foil, Insulated, Honeycomb",NON_FOOD
8011344,9002272,"Clamshell, Streetbird, Burger Box",NON_FOOD
8011344,9000260,"Sheet, 14x16"", Foil, Insulated, Honeycomb",NON_FOOD
8011346,9002273,"Clamshell, Streetbird, French Fry Box",NON_FOOD
8011346,9002274,"Greasepaper, Streetbird, 5x6.5",NON_FOOD
8001637,9000624,"Box, 5.7x5x3.25"", Clamshell, Brown, Kraft",NON_FOOD
8001637,9001238,"Label, Partner Branded, Mozza",NON_FOOD
8001637,9000040,"Lid, Container, 6.5x6.5"", 16oz, Clear, Square, PP Plastic",NON_FOOD
8001637,9000039,"Container, 6.25x6.25"", 16oz, Natural, Square, Pulp",NON_FOOD
8003741,9000008,"Cup, 2oz, Souffle, Clear, Round, Poly Plastic",NON_FOOD
8003741,9000022,"Lid, Cup, 2oz, Souffle, Clear, Round, Flat, PET Plastic",NON_FOOD
8003741,9001742,"Label, Alanza, Tamper Evident, 1x3",NON_FOOD
8003741,9000061,"Bowl, 32oz, Natural, Round, Pulp",NON_FOOD
8003741,9001237,"Label, Alanza, Generic, 2.5 Round",NON_FOOD
8003741,9000042,"Lid, Bowl, 24, 32, 48oz, Clear, Round, PP Plastic",NON_FOOD
8003741,9000642,"Label, Alanza, Lemon Vinaigrette, 1.25 Round",NON_FOOD
8010858,9000033,"Container, 8.5x6.25"", 28oz, Natural, Rectangle, Pulp",NON_FOOD
8010858,9000034,"Lid, Container, 8.5x6.25"", 28oz, Clear, Rectangle, PP Plastic",NON_FOOD
8007403,9001819,"Sleeve, Yasas, 32oz Pulp Bowl (Dome Lid)",NON_FOOD
8007403,9000061,"Bowl, 32oz, Natural, Round, Pulp",NON_FOOD
8007403,9001727,"Lid, 32 & 48oz Pulp Bowl, PET, Dome",NON_FOOD
8010803,9002623,"Clamshell, Bellies",NON_FOOD
8010668,9001727,"Lid, 32 & 48oz Pulp Bowl, PET, Dome",NON_FOOD
8010668,9002139,"Lid, 2oz Souffle Cup, PET",NON_FOOD
8010668,9002138,"Souffle Cup, 2oz, PP",NON_FOOD
8010668,9001845,"Label, Royal Greens, Tamper Evident, 1x3",NON_FOOD
8010680,9001868,"Bowl and Lid, Kraft, Round, Paper, 40oz",NON_FOOD
8010680,9001855,"Sleeve, Hanu Poke, 40oz Paper Bowl",NON_FOOD
8010682,9001855,"Sleeve, Hanu Poke, 40oz Paper Bowl",NON_FOOD
8010682,9001868,"Bowl and Lid, Kraft, Round, Paper, 40oz",NON_FOOD
8010698,9001855,"Sleeve, Hanu Poke, 40oz Paper Bowl",NON_FOOD
8010698,9001868,"Bowl and Lid, Kraft, Round, Paper, 40oz",NON_FOOD
8010911,9001727,"Lid, 32 & 48oz Pulp Bowl, PET, Dome",NON_FOOD
8010911,9001819,"Sleeve, Yasas, 32oz Pulp Bowl (Dome Lid)",NON_FOOD
8010911,9000061,"Bowl, 32oz, Natural, Round, Pulp",NON_FOOD
8010912,9000061,"Bowl, 32oz, Natural, Round, Pulp",NON_FOOD
8010912,9001819,"Sleeve, Yasas, 32oz Pulp Bowl (Dome Lid)",NON_FOOD
8010912,9001727,"Lid, 32 & 48oz Pulp Bowl, PET, Dome",NON_FOOD
8010914,9000061,"Bowl, 32oz, Natural, Round, Pulp",NON_FOOD
8010914,9001727,"Lid, 32 & 48oz Pulp Bowl, PET, Dome",NON_FOOD
8010914,9001819,"Sleeve, Yasas, 32oz Pulp Bowl (Dome Lid)",NON_FOOD
8010915,9000061,"Bowl, 32oz, Natural, Round, Pulp",NON_FOOD
8010915,9001819,"Sleeve, Yasas, 32oz Pulp Bowl (Dome Lid)",NON_FOOD
8010915,9001727,"Lid, 32 & 48oz Pulp Bowl, PET, Dome",NON_FOOD
8010999,9001727,"Lid, 32 & 48oz Pulp Bowl, PET, Dome",NON_FOOD
8010999,9002139,"Lid, 2oz Souffle Cup, PET",NON_FOOD
8010999,9001845,"Label, Royal Greens, Tamper Evident, 1x3",NON_FOOD
8010999,9002138,"Souffle Cup, 2oz, PP",NON_FOOD
8006911,9000678,"Tray, 22oz, Small Entrée, Black-Gold, Rectangle, Aluminum",NON_FOOD
8006911,9000679,"Lid, Tray, 22oz, Clear, Rectangle, Dome, Plastic",NON_FOOD
8006911,9002135,"Pad, 4""x6.5"", Fruit, Square, Micro-Pore, Pulp",NON_FOOD
8006911,9001532,"Sleeve, Bobby Flay, 22 oz Black and Gold",NON_FOOD
8007296,9001868,"Bowl and Lid, Kraft, Round, Paper, 40oz",NON_FOOD
8007296,9001842,"Label, Sushi Nichi, Tamper Evident, 1x3",NON_FOOD
8009007,9002610,"Sleeve, Kin House, 24oz Black Round PP",NON_FOOD
8009007,9002254,"Bowl, 24oz, Black, Round, PP Plastic",NON_FOOD
8009007,9000033,"Container, 8.5x6.25"", 28oz, Natural, Rectangle, Pulp",NON_FOOD
8009007,9002255,"Lid, 24oz Black Bowl, Clear, Round, Flat, PP Plastic",NON_FOOD
8009007,9000034,"Lid, Container, 8.5x6.25"", 28oz, Clear, Rectangle, PP Plastic",NON_FOOD
8009007,9001984,"Sleeve, Kin House, 16oz Pulp Square & 28 oz Pulp Rectangle",NON_FOOD
8010101,9002106,"Label, Wing Trip, Small, 2.5x1",NON_FOOD
8010101,9001622,Foil Insulator Sandwich Bag,NON_FOOD
8011061,9002136,"Souffle Cup, 1oz, PP",NON_FOOD
8011061,9002096,"Greasepaper, Wing Trip, 9x9",NON_FOOD
8011061,9002137,"Lid, 1oz Souffle Cup, PET",NON_FOOD
8011061,9002118,"Clamshell, Wing Trip, Large Wing Box",NON_FOOD
8011072,9003182,"Label, Detroit Brick, 3x3 Clamshell",NON_FOOD
8011072,9000370,"Clamshell Box, 6""x6""x3"", Hinged, Brown, Square, Kraft",NON_FOOD
8011079,9000058,"Bottle & Nozzle, 8oz, Squeeze, Clear, Plastic",NON_FOOD
8011079,9002096,"Greasepaper, Wing Trip, 9x9",NON_FOOD
8011079,9002139,"Lid, 2oz Souffle Cup, PET",NON_FOOD
8011079,9002117,"Clamshell, Wing Trip, French Fry Box",NON_FOOD
8011079,9002138,"Souffle Cup, 2oz, PP",NON_FOOD
8011088,9002096,"Greasepaper, Wing Trip, 9x9",NON_FOOD
8011088,9002118,"Clamshell, Wing Trip, Large Wing Box",NON_FOOD
8011096,9002623,"Clamshell, Bellies",NON_FOOD
8010850,9000034,"Lid, Container, 8.5x6.25"", 28oz, Clear, Rectangle, PP Plastic",NON_FOOD
8010850,9000033,"Container, 8.5x6.25"", 28oz, Natural, Rectangle, Pulp",NON_FOOD
8010908,9000034,"Lid, Container, 8.5x6.25"", 28oz, Clear, Rectangle, PP Plastic",NON_FOOD
8010908,9000033,"Container, 8.5x6.25"", 28oz, Natural, Rectangle, Pulp",NON_FOOD
8010985,9001638,Pulp Plus 36 oz Rectangle Container PFAs Free,NON_FOOD
8010985,9001748,"Label, Limesalt, Tamper Evident, 1x3",NON_FOOD
8010985,9001639,Flat Pulp Lid for Pulp Plus Container,NON_FOOD
8010801,9002273,"Clamshell, Streetbird, French Fry Box",NON_FOOD
8010801,9002274,"Greasepaper, Streetbird, 5x6.5",NON_FOOD
8010835,9002096,"Greasepaper, Wing Trip, 9x9",NON_FOOD
8010835,9000058,"Bottle & Nozzle, 8oz, Squeeze, Clear, Plastic",NON_FOOD
8010835,9002139,"Lid, 2oz Souffle Cup, PET",NON_FOOD
8010835,9002118,"Clamshell, Wing Trip, Large Wing Box",NON_FOOD
8010835,9002138,"Souffle Cup, 2oz, PP",NON_FOOD
8011259,9002118,"Clamshell, Wing Trip, Large Wing Box",NON_FOOD
8011259,9002096,"Greasepaper, Wing Trip, 9x9",NON_FOOD
8011260,9002096,"Greasepaper, Wing Trip, 9x9",NON_FOOD
8011260,9002117,"Clamshell, Wing Trip, French Fry Box",NON_FOOD
8008573,9002106,"Label, Wing Trip, Small, 2.5x1",NON_FOOD
8008573,9002211,"Bag, Tape Strip, Celery & Carrots, Wing Trip",NON_FOOD
8005862,9002136,"Souffle Cup, 1oz, PP",NON_FOOD
8005862,9001953,"Bag, Foil Paper, Mr.D's",NON_FOOD
8005862,9001622,Foil Insulator Sandwich Bag,NON_FOOD
8005862,9001844,"Label, Mr.D's, Tamper Evident, 1x3",NON_FOOD
